#;Data/Hora;Ativo;C/V;Quantidade;Preço limite;Status;Tipo;Quantidade executada;Preço médio;Resultado (Abs.);Resultado %;Resultado (R$)
"8756809663";"19/02/2019 / 09:05:00";"WINJ19";"C";"2";"97.300,00";"executada";"entrada";"2";"97.045,00";"-";"-";"-"
"8756809660";"18/02/2019 / 14:00:00";"WINJ19";"V";"2";"97.035,00";"executada";"saída";"2";"97.285,00";"-390,00";"-0,40";"-156,00"
"8756809657";"18/02/2019 / 09:05:00";"WINJ19";"C";"2";"97.925,00";"executada";"entrada";"2";"97.675,00";"-";"-";"-"
"8756809654";"15/02/2019 / 14:05:00";"WINJ19";"C";"2";"98.805,00";"executada";"saída";"2";"98.555,00";"585,00";"0,59";"234,00"
"8756809651";"15/02/2019 / 10:40:00";"WINJ19";"V";"2";"98.890,00";"executada";"entrada";"2";"99.140,00";"-";"-";"-"
"8756809648";"14/02/2019 / 12:04:17";"WINJ19";"C";"2";"96.075,00";"executada";"saída";"2";"95.835,00";"1.490,00";"1,53";"596,00"
"8756809645";"14/02/2019 / 09:15:00";"WINJ19";"V";"2";"97.075,00";"executada";"entrada";"2";"97.325,00";"-";"-";"-"
"8756809642";"13/02/2019 / 12:05:00";"WINJ19";"C";"2";"97.470,00";"executada";"saída";"2";"97.220,00";"350,00";"0,36";"140,00"
"8756809639";"13/02/2019 / 09:15:00";"WINJ19";"V";"2";"97.315,00";"executada";"entrada";"2";"97.570,00";"-";"-";"-"
"8756809636";"12/02/2019 / 10:15:00";"WING19";"C";"2";"95.990,00";"executada";"saída";"2";"95.750,00";"-510,00";"-0,54";"-204,00"
"8756809633";"12/02/2019 / 09:05:00";"WING19";"V";"2";"94.990,00";"executada";"entrada";"2";"95.240,00";"-";"-";"-"
"8756809630";"11/02/2019 / 11:45:00";"WING19";"C";"2";"95.410,00";"executada";"saída";"2";"95.165,00";"760,00";"0,79";"304,00"
"8756809627";"11/02/2019 / 09:05:00";"WING19";"V";"2";"95.680,00";"executada";"entrada";"2";"95.925,00";"-";"-";"-"
"8756809621";"08/02/2019 / 12:30:14";"WING19";"V";"2";"95.095,00";"executada";"saída";"2";"95.335,00";"1.495,00";"1,59";"598,00"
"8756809618";"08/02/2019 / 09:50:00";"WING19";"C";"2";"94.090,00";"executada";"entrada";"2";"93.840,00";"-";"-";"-"
"8756809615";"07/02/2019 / 11:55:00";"WING19";"C";"2";"95.495,00";"executada";"saída";"2";"95.240,00";"235,00";"0,25";"94,00"
"8756809612";"07/02/2019 / 10:15:00";"WING19";"V";"2";"95.225,00";"executada";"entrada";"2";"95.475,00";"-";"-";"-"
"8756809609";"06/02/2019 / 09:48:10";"WING19";"V";"2";"96.935,00";"executada";"saída";"2";"97.195,00";"-490,00";"-0,50";"-196,00"
"8756809606";"06/02/2019 / 09:05:00";"WING19";"C";"2";"97.935,00";"executada";"entrada";"2";"97.685,00";"-";"-";"-"
"8756809603";"05/02/2019 / 10:50:00";"WING19";"V";"2";"97.845,00";"executada";"saída";"2";"98.095,00";"-70,00";"-0,07";"-28,00"
"8756809600";"05/02/2019 / 09:35:00";"WING19";"C";"2";"98.410,00";"executada";"entrada";"2";"98.165,00";"-";"-";"-"
"8756809597";"04/02/2019 / 11:40:00";"WING19";"C";"2";"97.650,00";"executada";"saída";"2";"97.395,00";"910,00";"0,93";"364,00"
"8756809594";"04/02/2019 / 09:05:00";"WING19";"V";"2";"98.045,00";"executada";"entrada";"2";"98.305,00";"-";"-";"-"
"8756809591";"01/02/2019 / 12:25:00";"WING19";"V";"2";"97.485,00";"executada";"saída";"2";"97.735,00";"320,00";"0,33";"128,00"
"8756809588";"01/02/2019 / 09:20:00";"WING19";"C";"2";"97.660,00";"executada";"entrada";"2";"97.415,00";"-";"-";"-"
"8756809585";"30/01/2019 / 11:02:17";"WING19";"C";"2";"97.500,00";"executada";"saída";"2";"97.240,00";"-495,00";"-0,51";"-198,00"
"8756809579";"30/01/2019 / 09:05:00";"WING19";"V";"2";"96.495,00";"executada";"entrada";"2";"96.745,00";"-";"-";"-"
"8756809576";"29/01/2019 / 11:25:00";"WING19";"C";"2";"96.945,00";"executada";"saída";"2";"96.695,00";"-360,00";"-0,37";"-144,00"
"8756809573";"29/01/2019 / 09:35:00";"WING19";"V";"2";"96.080,00";"executada";"entrada";"2";"96.335,00";"-";"-";"-"
"8756809570";"28/01/2019 / 10:03:30";"WING19";"V";"2";"95.830,00";"executada";"saída";"2";"96.090,00";"-495,00";"-0,51";"-198,00"
"8756809567";"28/01/2019 / 09:05:00";"WING19";"C";"2";"96.840,00";"executada";"entrada";"2";"96.585,00";"-";"-";"-"
"8756809564";"24/01/2019 / 11:21:10";"WING19";"C";"2";"97.695,00";"executada";"saída";"2";"97.435,00";"-490,00";"-0,51";"-196,00"
"8756809561";"24/01/2019 / 10:15:00";"WING19";"V";"2";"96.700,00";"executada";"entrada";"2";"96.945,00";"-";"-";"-"
"8756809558";"23/01/2019 / 11:29:34";"WING19";"C";"2";"96.405,00";"executada";"saída";"2";"96.165,00";"-510,00";"-0,53";"-204,00"
"8756809555";"23/01/2019 / 09:05:00";"WING19";"V";"2";"95.400,00";"executada";"entrada";"2";"95.655,00";"-";"-";"-"
"8756809552";"22/01/2019 / 11:35:00";"WING19";"V";"2";"95.710,00";"executada";"saída";"2";"95.955,00";"145,00";"0,15";"58,00"
"8756809549";"22/01/2019 / 09:05:00";"WING19";"C";"2";"96.060,00";"executada";"entrada";"2";"95.810,00";"-";"-";"-"
"8756809546";"21/01/2019 / 10:25:00";"WING19";"V";"2";"95.710,00";"executada";"saída";"2";"95.965,00";"-175,00";"-0,18";"-70,00"
"8756809543";"21/01/2019 / 09:05:00";"WING19";"C";"2";"96.390,00";"executada";"entrada";"2";"96.140,00";"-";"-";"-"
"8756809537";"18/01/2019 / 10:50:28";"WING19";"C";"2";"97.040,00";"executada";"saída";"2";"96.795,00";"-505,00";"-0,52";"-202,00"
"8756809534";"18/01/2019 / 10:20:00";"WING19";"V";"2";"96.040,00";"executada";"entrada";"2";"96.290,00";"-";"-";"-"
"8756809531";"17/01/2019 / 16:50:00";"WING19";"V";"2";"95.435,00";"executada";"saída";"2";"95.685,00";"1.370,00";"1,45";"548,00"
"8756809528";"17/01/2019 / 10:45:00";"WING19";"C";"2";"94.570,00";"executada";"entrada";"2";"94.315,00";"-";"-";"-"
"8756809525";"16/01/2019 / 10:50:00";"WING19";"C";"2";"94.885,00";"executada";"saída";"2";"94.635,00";"40,00";"0,04";"16,00"
"8756809522";"16/01/2019 / 09:05:00";"WING19";"V";"2";"94.420,00";"executada";"entrada";"2";"94.675,00";"-";"-";"-"
"8756809519";"15/01/2019 / 10:25:00";"WING19";"C";"2";"95.245,00";"executada";"saída";"2";"94.995,00";"-35,00";"-0,04";"-14,00"
"8756809516";"15/01/2019 / 09:05:00";"WING19";"V";"2";"94.710,00";"executada";"entrada";"2";"94.960,00";"-";"-";"-"
"8756809513";"14/01/2019 / 14:20:00";"WING19";"V";"2";"94.180,00";"executada";"saída";"2";"94.430,00";"820,00";"0,88";"328,00"
"8756809510";"14/01/2019 / 09:05:00";"WING19";"C";"2";"93.865,00";"executada";"entrada";"2";"93.610,00";"-";"-";"-"
"8756809507";"11/01/2019 / 12:25:00";"WING19";"V";"2";"93.735,00";"executada";"saída";"2";"93.985,00";"-170,00";"-0,18";"-68,00"
"8756809504";"11/01/2019 / 10:05:00";"WING19";"C";"2";"94.400,00";"executada";"entrada";"2";"94.155,00";"-";"-";"-"
"8756809501";"10/01/2019 / 15:30:00";"WING19";"V";"2";"93.955,00";"executada";"saída";"2";"94.205,00";"620,00";"0,66";"248,00"
"8756809498";"10/01/2019 / 09:10:00";"WING19";"C";"2";"93.835,00";"executada";"entrada";"2";"93.585,00";"-";"-";"-"
"8756809492";"09/01/2019 / 10:55:00";"WING19";"C";"2";"93.490,00";"executada";"saída";"2";"93.240,00";"-250,00";"-0,27";"-100,00"
"8756809489";"09/01/2019 / 09:05:00";"WING19";"V";"2";"92.750,00";"executada";"entrada";"2";"92.990,00";"-";"-";"-"
"8756809486";"08/01/2019 / 11:32:32";"WING19";"V";"2";"91.525,00";"executada";"saída";"2";"91.785,00";"-495,00";"-0,54";"-198,00"
"8756809483";"08/01/2019 / 10:40:00";"WING19";"C";"2";"92.530,00";"executada";"entrada";"2";"92.280,00";"-";"-";"-"
"8756809480";"07/01/2019 / 14:55:00";"WING19";"C";"2";"92.565,00";"executada";"saída";"2";"92.315,00";"385,00";"0,42";"154,00"
"8756809477";"07/01/2019 / 10:20:00";"WING19";"V";"2";"92.455,00";"executada";"entrada";"2";"92.700,00";"-";"-";"-"
"8756809474";"03/01/2019 / 12:20:00";"WING19";"V";"2";"91.415,00";"executada";"saída";"2";"91.670,00";"545,00";"0,60";"218,00"
"8756809471";"03/01/2019 / 09:05:00";"WING19";"C";"2";"91.375,00";"executada";"entrada";"2";"91.125,00";"-";"-";"-"
"8756809468";"02/01/2019 / 12:21:38";"WING19";"V";"2";"88.975,00";"executada";"saída";"2";"89.215,00";"1.490,00";"1,70";"596,00"
"8756809465";"02/01/2019 / 09:05:00";"WING19";"C";"2";"87.970,00";"executada";"entrada";"2";"87.725,00";"-";"-";"-"
"8756809462";"28/12/2018 / 10:40:00";"WING19";"C";"2";"87.440,00";"executada";"saída";"2";"87.195,00";"-70,00";"-0,08";"-28,00"
"8756809459";"28/12/2018 / 09:05:00";"WING19";"V";"2";"86.875,00";"executada";"entrada";"2";"87.125,00";"-";"-";"-"
"8756809456";"27/12/2018 / 12:35:00";"WING19";"C";"2";"86.390,00";"executada";"saída";"2";"86.135,00";"-300,00";"-0,35";"-120,00"
"8756809450";"27/12/2018 / 10:40:00";"WING19";"V";"2";"85.590,00";"executada";"entrada";"2";"85.835,00";"-";"-";"-"
"8756809447";"26/12/2018 / 09:08:12";"WING19";"V";"2";"85.085,00";"executada";"saída";"2";"85.345,00";"-490,00";"-0,57";"-196,00"
"8756809444";"26/12/2018 / 09:05:00";"WING19";"C";"2";"86.075,00";"executada";"entrada";"2";"85.835,00";"-";"-";"-"
"8756809441";"21/12/2018 / 12:35:00";"WING19";"V";"2";"86.275,00";"executada";"saída";"2";"86.530,00";"700,00";"0,82";"280,00"
"8756809438";"21/12/2018 / 10:35:00";"WING19";"C";"2";"86.075,00";"executada";"entrada";"2";"85.830,00";"-";"-";"-"
"8756809435";"18/12/2018 / 15:05:00";"WING19";"C";"2";"87.890,00";"executada";"saída";"2";"87.640,00";"30,00";"0,03";"12,00"
"8756809432";"18/12/2018 / 10:50:00";"WING19";"V";"2";"87.425,00";"executada";"entrada";"2";"87.670,00";"-";"-";"-"
"8756809429";"14/12/2018 / 15:00:00";"WING19";"V";"2";"88.325,00";"executada";"saída";"2";"88.570,00";"760,00";"0,87";"304,00"
"8756809426";"14/12/2018 / 09:05:00";"WING19";"C";"2";"88.065,00";"executada";"entrada";"2";"87.810,00";"-";"-";"-"
"8756809423";"13/12/2018 / 13:00:00";"WING19";"V";"2";"87.730,00";"executada";"saída";"2";"87.985,00";"280,00";"0,32";"112,00"
"8756809420";"13/12/2018 / 10:35:00";"WING19";"C";"2";"87.955,00";"executada";"entrada";"2";"87.705,00";"-";"-";"-"
"8756809417";"12/12/2018 / 10:33:49";"WING19";"C";"2";"88.610,00";"executada";"saída";"2";"88.350,00";"-495,00";"-0,56";"-198,00"
"8756809414";"12/12/2018 / 09:05:00";"WING19";"V";"2";"87.615,00";"executada";"entrada";"2";"87.855,00";"-";"-";"-"
"8756809411";"10/12/2018 / 11:20:00";"WINZ18";"V";"2";"87.560,00";"executada";"saída";"2";"87.810,00";"245,00";"0,28";"98,00"
"8756809408";"10/12/2018 / 09:50:00";"WINZ18";"C";"2";"87.820,00";"executada";"entrada";"2";"87.565,00";"-";"-";"-"
"8756809405";"06/12/2018 / 11:45:00";"WINZ18";"V";"2";"87.940,00";"executada";"saída";"2";"88.190,00";"535,00";"0,61";"214,00"
"8756809402";"06/12/2018 / 09:05:00";"WINZ18";"C";"2";"87.900,00";"executada";"entrada";"2";"87.655,00";"-";"-";"-"
"8756809399";"05/12/2018 / 14:15:00";"WINZ18";"C";"2";"89.275,00";"executada";"saída";"2";"89.030,00";"-25,00";"-0,03";"-10,00"
"8756809396";"05/12/2018 / 09:05:00";"WINZ18";"V";"2";"88.755,00";"executada";"entrada";"2";"89.005,00";"-";"-";"-"
"8756809393";"04/12/2018 / 13:40:00";"WINZ18";"C";"2";"90.520,00";"executada";"saída";"2";"90.265,00";"225,00";"0,25";"90,00"
"8756809390";"04/12/2018 / 10:10:00";"WINZ18";"V";"2";"90.240,00";"executada";"entrada";"2";"90.490,00";"-";"-";"-"
"8756809387";"03/12/2018 / 09:27:47";"WINZ18";"C";"2";"92.020,00";"executada";"saída";"2";"91.760,00";"-495,00";"-0,54";"-198,00"
"8756809384";"03/12/2018 / 09:05:00";"WINZ18";"V";"2";"91.015,00";"executada";"entrada";"2";"91.265,00";"-";"-";"-"
"8756809381";"30/11/2018 / 12:20:00";"WINZ18";"V";"2";"89.750,00";"executada";"saída";"2";"90.000,00";"815,00";"0,91";"326,00"
"8756809378";"30/11/2018 / 09:05:00";"WINZ18";"C";"2";"89.430,00";"executada";"entrada";"2";"89.185,00";"-";"-";"-"
"8756809375";"29/11/2018 / 12:50:00";"WINZ18";"V";"2";"89.455,00";"executada";"saída";"2";"89.705,00";"1.070,00";"1,21";"428,00"
"8756809372";"29/11/2018 / 09:05:00";"WINZ18";"C";"2";"88.885,00";"executada";"entrada";"2";"88.635,00";"-";"-";"-"
"8756809369";"28/11/2018 / 12:40:00";"WINZ18";"V";"2";"88.095,00";"executada";"saída";"2";"88.340,00";"420,00";"0,48";"168,00"
"8756809366";"28/11/2018 / 09:50:00";"WINZ18";"C";"2";"88.170,00";"executada";"entrada";"2";"87.920,00";"-";"-";"-"
"8756809363";"27/11/2018 / 10:35:00";"WINZ18";"C";"2";"86.425,00";"executada";"saída";"2";"86.170,00";"-160,00";"-0,19";"-64,00"
"8756809360";"27/11/2018 / 09:15:00";"WINZ18";"V";"2";"85.760,00";"executada";"entrada";"2";"86.010,00";"-";"-";"-"
"8756809357";"26/11/2018 / 13:00:00";"WINZ18";"C";"2";"87.445,00";"executada";"saída";"2";"87.190,00";"-60,00";"-0,07";"-24,00"
"8756809354";"26/11/2018 / 09:05:00";"WINZ18";"V";"2";"86.885,00";"executada";"entrada";"2";"87.130,00";"-";"-";"-"
"8756809351";"23/11/2018 / 11:00:00";"WINZ18";"V";"2";"86.810,00";"executada";"saída";"2";"87.050,00";"-270,00";"-0,31";"-108,00"
"8756809348";"23/11/2018 / 09:05:00";"WINZ18";"C";"2";"87.570,00";"executada";"entrada";"2";"87.320,00";"-";"-";"-"
"8756809345";"22/11/2018 / 16:25:00";"WINZ18";"C";"2";"88.025,00";"executada";"saída";"2";"87.775,00";"-60,00";"-0,07";"-24,00"
"8756809342";"22/11/2018 / 10:05:00";"WINZ18";"V";"2";"87.465,00";"executada";"entrada";"2";"87.715,00";"-";"-";"-"
"8756809339";"21/11/2018 / 11:20:00";"WINZ18";"V";"2";"86.610,00";"executada";"saída";"2";"86.860,00";"-90,00";"-0,10";"-36,00"
"8756809336";"21/11/2018 / 09:05:00";"WINZ18";"C";"2";"87.200,00";"executada";"entrada";"2";"86.950,00";"-";"-";"-"
"8756809333";"16/11/2018 / 11:50:00";"WINZ18";"C";"2";"87.260,00";"executada";"saída";"2";"87.010,00";"-20,00";"-0,02";"-8,00"
"8756809330";"16/11/2018 / 09:05:00";"WINZ18";"V";"2";"86.745,00";"executada";"entrada";"2";"86.990,00";"-";"-";"-"
"8756809327";"14/11/2018 / 13:15:00";"WINZ18";"V";"2";"85.110,00";"executada";"saída";"2";"85.360,00";"395,00";"0,46";"158,00"
"8756809324";"14/11/2018 / 10:25:00";"WINZ18";"C";"2";"85.225,00";"executada";"entrada";"2";"84.965,00";"-";"-";"-"
"8756809321";"13/11/2018 / 11:50:22";"WINZ18";"C";"2";"85.190,00";"executada";"saída";"2";"84.950,00";"1.490,00";"1,72";"596,00"
"8756809318";"13/11/2018 / 09:05:00";"WINZ18";"V";"2";"86.195,00";"executada";"entrada";"2";"86.440,00";"-";"-";"-"
"8756809315";"12/11/2018 / 15:05:00";"WINZ18";"C";"2";"86.175,00";"executada";"saída";"2";"85.925,00";"700,00";"0,81";"280,00"
"8756809312";"12/11/2018 / 10:45:00";"WINZ18";"V";"2";"86.370,00";"executada";"entrada";"2";"86.625,00";"-";"-";"-"
"8756809309";"09/11/2018 / 11:35:10";"WINZ18";"C";"2";"86.980,00";"executada";"saída";"2";"86.720,00";"-490,00";"-0,57";"-196,00"
"8756809306";"09/11/2018 / 10:40:00";"WINZ18";"V";"2";"85.980,00";"executada";"entrada";"2";"86.230,00";"-";"-";"-"
"8756809303";"08/11/2018 / 12:07:19";"WINZ18";"C";"2";"87.860,00";"executada";"saída";"2";"87.620,00";"1.490,00";"1,67";"596,00"
"8756809300";"08/11/2018 / 10:10:00";"WINZ18";"V";"2";"88.855,00";"executada";"entrada";"2";"89.110,00";"-";"-";"-"
"8756809297";"07/11/2018 / 12:45:15";"WINZ18";"C";"2";"88.755,00";"executada";"saída";"2";"88.495,00";"1.510,00";"1,68";"604,00"
"8756809294";"07/11/2018 / 09:10:00";"WINZ18";"V";"2";"89.750,00";"executada";"entrada";"2";"90.005,00";"-";"-";"-"
"8756809291";"06/11/2018 / 10:03:06";"WINZ18";"V";"2";"88.540,00";"executada";"saída";"2";"88.800,00";"-490,00";"-0,55";"-196,00"
"8756809288";"06/11/2018 / 09:05:00";"WINZ18";"C";"2";"89.535,00";"executada";"entrada";"2";"89.290,00";"-";"-";"-"
"8756809285";"05/11/2018 / 13:31:57";"WINZ18";"C";"2";"90.305,00";"executada";"saída";"2";"90.065,00";"-515,00";"-0,58";"-206,00"
"8756809282";"05/11/2018 / 11:00:00";"WINZ18";"V";"2";"89.295,00";"executada";"entrada";"2";"89.550,00";"-";"-";"-"
"8756809279";"01/11/2018 / 11:20:00";"WINZ18";"C";"2";"88.580,00";"executada";"saída";"2";"88.335,00";"240,00";"0,27";"96,00"
"8756809276";"01/11/2018 / 09:05:00";"WINZ18";"V";"2";"88.335,00";"executada";"entrada";"2";"88.575,00";"-";"-";"-"
"8756809273";"31/10/2018 / 09:18:08";"WINZ18";"C";"2";"89.030,00";"executada";"saída";"2";"88.790,00";"-510,00";"-0,58";"-204,00"
"8756809270";"31/10/2018 / 09:05:00";"WINZ18";"V";"2";"88.035,00";"executada";"entrada";"2";"88.280,00";"-";"-";"-"
"8756809267";"30/10/2018 / 10:58:27";"WINZ18";"C";"2";"86.365,00";"executada";"saída";"2";"86.105,00";"-490,00";"-0,57";"-196,00"
"8756809264";"30/10/2018 / 09:05:00";"WINZ18";"V";"2";"85.370,00";"executada";"entrada";"2";"85.615,00";"-";"-";"-"
"8756809261";"29/10/2018 / 10:52:53";"WINZ18";"V";"2";"86.665,00";"executada";"saída";"2";"86.930,00";"-485,00";"-0,55";"-194,00"
"8756809258";"29/10/2018 / 10:45:00";"WINZ18";"C";"2";"87.670,00";"executada";"entrada";"2";"87.415,00";"-";"-";"-"
"8756809255";"29/10/2018 / 09:11:02";"WINZ18";"C";"2";"90.495,00";"executada";"saída";"2";"90.230,00";"-495,00";"-0,55";"-198,00"
"8756809252";"29/10/2018 / 09:10:00";"WINZ18";"V";"2";"89.485,00";"executada";"entrada";"2";"89.735,00";"-";"-";"-"
"8756809249";"26/10/2018 / 12:20:00";"WINZ18";"C";"2";"85.040,00";"executada";"saída";"2";"84.795,00";"410,00";"0,48";"164,00"
"8756809246";"26/10/2018 / 09:40:00";"WINZ18";"V";"2";"84.955,00";"executada";"entrada";"2";"85.205,00";"-";"-";"-"
"8756809243";"26/10/2018 / 09:31:34";"WINZ18";"V";"2";"85.050,00";"executada";"saída";"2";"85.315,00";"1.515,00";"1,81";"606,00"
"8756809240";"26/10/2018 / 09:05:00";"WINZ18";"C";"2";"84.050,00";"executada";"entrada";"2";"83.800,00";"-";"-";"-"
"8756809237";"25/10/2018 / 11:05:00";"WINZ18";"C";"2";"84.795,00";"executada";"saída";"2";"84.545,00";"-20,00";"-0,02";"-8,00"
"8756809234";"25/10/2018 / 09:10:00";"WINZ18";"V";"2";"84.280,00";"executada";"entrada";"2";"84.525,00";"-";"-";"-"
"8756809231";"23/10/2018 / 11:15:29";"WINZ18";"V";"2";"84.425,00";"executada";"saída";"2";"84.685,00";"-495,00";"-0,58";"-198,00"
"8756809228";"23/10/2018 / 09:05:00";"WINZ18";"C";"2";"85.425,00";"executada";"entrada";"2";"85.180,00";"-";"-";"-"
"8756809225";"22/10/2018 / 10:22:47";"WINZ18";"C";"2";"86.575,00";"executada";"saída";"2";"86.315,00";"-490,00";"-0,57";"-196,00"
"8756809222";"22/10/2018 / 09:05:00";"WINZ18";"V";"2";"85.575,00";"executada";"entrada";"2";"85.825,00";"-";"-";"-"
"8756809219";"19/10/2018 / 13:50:00";"WINZ18";"C";"2";"85.015,00";"executada";"saída";"2";"84.765,00";"660,00";"0,77";"264,00"
"8756809216";"19/10/2018 / 09:05:00";"WINZ18";"V";"2";"85.175,00";"executada";"entrada";"2";"85.425,00";"-";"-";"-"
"8756809213";"18/10/2018 / 10:30:00";"WINZ18";"V";"2";"85.680,00";"executada";"saída";"2";"85.935,00";"-100,00";"-0,12";"-40,00"
"8756809210";"18/10/2018 / 09:05:00";"WINZ18";"C";"2";"86.280,00";"executada";"entrada";"2";"86.035,00";"-";"-";"-"
"8756809207";"17/10/2018 / 11:45:00";"WINZ18";"V";"2";"85.540,00";"executada";"saída";"2";"85.795,00";"-80,00";"-0,09";"-32,00"
"8756809204";"17/10/2018 / 09:15:00";"WINZ18";"C";"2";"86.125,00";"executada";"entrada";"2";"85.875,00";"-";"-";"-"
"8756809201";"16/10/2018 / 10:31:38";"WINV18";"C";"2";"84.895,00";"executada";"saída";"2";"84.635,00";"-490,00";"-0,58";"-196,00"
"8756809198";"16/10/2018 / 09:05:00";"WINV18";"V";"2";"83.890,00";"executada";"entrada";"2";"84.145,00";"-";"-";"-"
"8756809195";"15/10/2018 / 12:25:00";"WINV18";"C";"2";"84.195,00";"executada";"saída";"2";"83.945,00";"240,00";"0,29";"96,00"
"8756809192";"15/10/2018 / 09:05:00";"WINV18";"V";"2";"83.925,00";"executada";"entrada";"2";"84.185,00";"-";"-";"-"
"8756809189";"11/10/2018 / 09:31:44";"WINV18";"C";"2";"85.005,00";"executada";"saída";"2";"84.765,00";"-510,00";"-0,61";"-204,00"
"8756809186";"11/10/2018 / 09:05:00";"WINV18";"V";"2";"84.000,00";"executada";"entrada";"2";"84.255,00";"-";"-";"-"
"8756809183";"10/10/2018 / 10:40:00";"WINV18";"V";"2";"84.570,00";"executada";"saída";"2";"84.820,00";"20,00";"0,02";"8,00"
"8756809180";"10/10/2018 / 09:05:00";"WINV18";"C";"2";"85.045,00";"executada";"entrada";"2";"84.800,00";"-";"-";"-"
"8756809177";"09/10/2018 / 10:10:00";"WINV18";"V";"2";"85.995,00";"executada";"saída";"2";"86.245,00";"435,00";"0,51";"174,00"
"8756809174";"09/10/2018 / 09:05:00";"WINV18";"C";"2";"86.060,00";"executada";"entrada";"2";"85.810,00";"-";"-";"-"
"8756809171";"08/10/2018 / 09:26:52";"WINV18";"C";"2";"87.655,00";"executada";"saída";"2";"87.415,00";"-515,00";"-0,59";"-206,00"
"8756809168";"08/10/2018 / 09:05:00";"WINV18";"V";"2";"86.650,00";"executada";"entrada";"2";"86.900,00";"-";"-";"-"
"8756809165";"05/10/2018 / 10:32:32";"WINV18";"C";"2";"83.375,00";"executada";"saída";"2";"83.135,00";"1.490,00";"1,76";"596,00"
"8756809162";"05/10/2018 / 09:05:00";"WINV18";"V";"2";"84.375,00";"executada";"entrada";"2";"84.625,00";"-";"-";"-"
"8756809159";"04/10/2018 / 10:40:00";"WINV18";"V";"2";"82.530,00";"executada";"saída";"2";"82.785,00";"5,00";"0,01";"2,00"
"8756809156";"04/10/2018 / 09:05:00";"WINV18";"C";"2";"83.030,00";"executada";"entrada";"2";"82.780,00";"-";"-";"-"
"8756809153";"03/10/2018 / 09:09:08";"WINV18";"C";"2";"84.565,00";"executada";"saída";"2";"84.305,00";"-495,00";"-0,59";"-198,00"
"8756809150";"03/10/2018 / 09:05:00";"WINV18";"V";"2";"83.565,00";"executada";"entrada";"2";"83.810,00";"-";"-";"-"
"8756809147";"02/10/2018 / 09:58:49";"WINV18";"C";"2";"80.845,00";"executada";"saída";"2";"80.585,00";"-490,00";"-0,61";"-196,00"
"8756809144";"02/10/2018 / 09:05:00";"WINV18";"V";"2";"79.850,00";"executada";"entrada";"2";"80.095,00";"-";"-";"-"
"8756809141";"01/10/2018 / 12:15:37";"WINV18";"V";"2";"78.125,00";"executada";"saída";"2";"78.365,00";"-510,00";"-0,65";"-204,00"
"8756809138";"01/10/2018 / 10:50:00";"WINV18";"C";"2";"79.130,00";"executada";"entrada";"2";"78.875,00";"-";"-";"-"
"8756809135";"01/10/2018 / 10:10:00";"WINV18";"C";"2";"79.775,00";"executada";"saída";"2";"79.525,00";"45,00";"0,06";"18,00"
"8756809132";"01/10/2018 / 09:05:00";"WINV18";"V";"2";"79.315,00";"executada";"entrada";"2";"79.570,00";"-";"-";"-"
"8756809129";"28/09/2018 / 12:50:00";"WINV18";"V";"2";"79.425,00";"executada";"saída";"2";"79.675,00";"585,00";"0,74";"234,00"
"8756809126";"28/09/2018 / 09:05:00";"WINV18";"C";"2";"79.345,00";"executada";"entrada";"2";"79.090,00";"-";"-";"-"
"8756809123";"27/09/2018 / 10:29:48";"WINV18";"C";"2";"80.045,00";"executada";"saída";"2";"79.785,00";"-495,00";"-0,62";"-198,00"
"8756809120";"27/09/2018 / 10:05:00";"WINV18";"V";"2";"79.040,00";"executada";"entrada";"2";"79.290,00";"-";"-";"-"
"8756809117";"26/09/2018 / 11:00:00";"WINV18";"V";"2";"78.725,00";"executada";"saída";"2";"78.975,00";"435,00";"0,55";"174,00"
"8756809114";"26/09/2018 / 09:10:00";"WINV18";"C";"2";"78.785,00";"executada";"entrada";"2";"78.540,00";"-";"-";"-"
"8756809111";"25/09/2018 / 13:15:00";"WINV18";"V";"2";"77.820,00";"executada";"saída";"2";"78.075,00";"990,00";"1,28";"396,00"
"8756809108";"25/09/2018 / 09:05:00";"WINV18";"C";"2";"77.330,00";"executada";"entrada";"2";"77.085,00";"-";"-";"-"
"8756809105";"24/09/2018 / 11:20:00";"WINV18";"V";"2";"78.720,00";"executada";"saída";"2";"78.970,00";"-270,00";"-0,34";"-108,00"
"8756809102";"24/09/2018 / 09:05:00";"WINV18";"C";"2";"79.490,00";"executada";"entrada";"2";"79.240,00";"-";"-";"-"
"8756809099";"21/09/2018 / 09:15:42";"WINV18";"C";"2";"79.320,00";"executada";"saída";"2";"79.060,00";"-495,00";"-0,63";"-198,00"
"8756809096";"21/09/2018 / 09:05:00";"WINV18";"V";"2";"78.315,00";"executada";"entrada";"2";"78.565,00";"-";"-";"-"
"8756809093";"20/09/2018 / 12:20:56";"WINV18";"V";"2";"77.795,00";"executada";"saída";"2";"78.055,00";"-490,00";"-0,62";"-196,00"
"8756809090";"20/09/2018 / 10:45:00";"WINV18";"C";"2";"78.795,00";"executada";"entrada";"2";"78.545,00";"-";"-";"-"
"8756809087";"20/09/2018 / 10:04:46";"WINV18";"C";"2";"79.415,00";"executada";"saída";"2";"79.155,00";"-495,00";"-0,63";"-198,00"
"8756809084";"20/09/2018 / 09:05:00";"WINV18";"V";"2";"78.410,00";"executada";"entrada";"2";"78.660,00";"-";"-";"-"
